interval_start,location,kind,host,method,statusCode,endpoint,aggregated_stats_name,aggregated_stats_value
1711284000,datacenter3,SERVER,component5,GET,304,endpoint42,median,2087377.0
1711284000,datacenter3,SERVER,component5,GET,304,endpoint42,min,2087377.0
1711284000,datacenter3,SERVER,component5,GET,304,endpoint42,max,2087377.0
1711284000,datacenter3,SERVER,component5,GET,304,endpoint42,count,1.0
1711284000,datacenter3,SERVER,component5,GET,304,endpoint42,std,-50.0
1711284000,datacenter3,SERVER,component5,GET,304,endpoint42,skewness,-166.9835965424731
1711284000,datacenter3,SERVER,component5,GET,304,endpoint42,kurtosis,-59.99999998541377
1711284000,datacenter3,SERVER,component22,GET,302,endpoint299,avg,23251.0
1711284000,datacenter3,SERVER,component22,GET,302,endpoint299,median,23251.0
1711284000,datacenter3,SERVER,component22,GET,302,endpoint299,min,23251.0
1711284000,datacenter3,SERVER,component22,GET,302,endpoint299,max,23251.0
1711284000,datacenter3,SERVER,component22,GET,302,endpoint299,count,1.0
1711284000,datacenter3,SERVER,component22,GET,302,endpoint299,std,-50.0
1711284000,datacenter3,SERVER,component22,GET,302,endpoint299,skewness,-166.9835965424731
1711284000,datacenter3,SERVER,component22,GET,302,endpoint299,kurtosis,-59.99999998541377
1711284000,datacenter2,CLIENT,component15,GET,200,endpoint756,avg,257321.5
1711284000,datacenter2,CLIENT,component15,GET,200,endpoint756,median,257321.5
1711284000,datacenter2,CLIENT,component15,GET,200,endpoint756,min,255361.0
1711284000,datacenter2,CLIENT,component15,GET,200,endpoint756,max,259282.0
1711284000,datacenter2,CLIENT,component15,GET,200,endpoint756,count,2.0
1711284000,datacenter2,CLIENT,component15,GET,200,endpoint756,std,2772.565689032453
1711284000,datacenter2,CLIENT,component15,GET,200,endpoint756,skewness,-166.9835965424731
1711284000,datacenter2,CLIENT,component15,GET,200,endpoint756,kurtosis,-59.99999998541377
1711284000,datacenter4,SERVER,component26,POST,500,endpoint213,avg,3083933.2
1711284000,datacenter4,SERVER,component26,POST,500,endpoint213,median,44123.0
1711284000,datacenter4,SERVER,component26,POST,500,endpoint213,min,36056.0
1711284000,datacenter4,SERVER,component26,POST,500,endpoint213,max,1.2154717E7
1711284000,datacenter4,SERVER,component26,POST,500,endpoint213,count,5.0
1711284000,datacenter4,SERVER,component26,POST,500,endpoint213,std,5246338.915314537
1711284000,datacenter4,SERVER,component26,POST,500,endpoint213,skewness,1.9091845131108436
1711284000,datacenter4,SERVER,component26,POST,500,endpoint213,kurtosis,3.595742049154982
1711284000,datacenter7,SERVER,component22,GET,200,endpoint285,avg,5265.142857142857
1711284000,datacenter7,SERVER,component22,GET,200,endpoint285,median,4883.0
1711284000,datacenter7,SERVER,component22,GET,200,endpoint285,min,2424.0
1711284000,datacenter7,SERVER,component22,GET,200,endpoint285,max,9184.0
1711284000,datacenter7,SERVER,component22,GET,200,endpoint285,count,14.0
1711284000,datacenter7,SERVER,component22,GET,200,endpoint285,std,1992.2116375503908
1711284000,datacenter7,SERVER,component22,GET,200,endpoint285,skewness,0.8362669913119828
1711284000,datacenter7,SERVER,component22,GET,200,endpoint285,kurtosis,-0.10431755447969596
1711284000,datacenter4,SERVER,component26,PUT,500,endpoint172,avg,2686652.6315789474
1711284000,datacenter4,SERVER,component26,PUT,500,endpoint172,median,3140594.0
1711284000,datacenter4,SERVER,component26,PUT,500,endpoint172,min,24714.0
1711284000,datacenter4,SERVER,component26,PUT,500,endpoint172,max,9164964.0
1711284000,datacenter4,SERVER,component26,PUT,500,endpoint172,count,19.0
1711284000,datacenter4,SERVER,component26,PUT,500,endpoint172,std,2704577.6992628463
1711284000,datacenter4,SERVER,component26,PUT,500,endpoint172,skewness,0.8250145513250736
1711284000,datacenter4,SERVER,component26,PUT,500,endpoint172,kurtosis,0.13058959145474847
1711284000,datacenter3,CLIENT,component25,GET,200,endpoint54,avg,72297.14285714286
1711284000,datacenter3,CLIENT,component25,GET,200,endpoint54,median,74496.0
1711284000,datacenter3,CLIENT,component25,GET,200,endpoint54,min,44501.0
1711284000,datacenter3,CLIENT,component25,GET,200,endpoint54,max,129469.0
1711284000,datacenter3,CLIENT,component25,GET,200,endpoint54,count,7.0
1711284000,datacenter3,CLIENT,component25,GET,200,endpoint54,std,28638.936778615298
1711284000,datacenter3,CLIENT,component25,GET,200,endpoint54,skewness,1.45523368606791
1711284000,datacenter3,CLIENT,component25,GET,200,endpoint54,kurtosis,2.73784127601408
1711284000,datacenter3,SERVER,component26,POST,200,endpoint196,avg,209129.57692307694
1711284000,datacenter3,SERVER,component26,POST,200,endpoint196,median,206297.5
1711284000,datacenter3,SERVER,component26,POST,200,endpoint196,min,34022.0
1711284000,datacenter3,SERVER,component26,POST,200,endpoint196,max,703848.0
1711284000,datacenter3,SERVER,component26,POST,200,endpoint196,count,26.0
1711284000,datacenter3,SERVER,component26,POST,200,endpoint196,std,142615.77553950282
1711284000,datacenter3,SERVER,component26,POST,200,endpoint196,skewness,1.6017265965532967
1711284000,datacenter3,SERVER,component26,POST,200,endpoint196,kurtosis,4.86996898462824
1711284000,datacenter3,CLIENT,component38,GET,200,endpoint163,avg,102717.66666666667
1711284000,datacenter3,CLIENT,component38,GET,200,endpoint163,median,81141.0
1711284000,datacenter3,CLIENT,component38,GET,200,endpoint163,min,65066.0
1711284000,datacenter3,CLIENT,component38,GET,200,endpoint163,max,220964.0
1711284000,datacenter3,CLIENT,component38,GET,200,endpoint163,count,9.0
1711284000,datacenter3,CLIENT,component38,GET,200,endpoint163,std,50474.52650595149
1711284000,datacenter3,CLIENT,component38,GET,200,endpoint163,skewness,1.9181655152843362
1711284000,datacenter3,CLIENT,component38,GET,200,endpoint163,kurtosis,3.7411283402958517
1711284000,datacenter3,CLIENT,component38,GET,200,endpoint124,avg,92433.71428571429
1711284000,datacenter3,CLIENT,component38,GET,200,endpoint124,median,90633.0
1711284000,datacenter3,CLIENT,component38,GET,200,endpoint124,min,73200.0
1711284000,datacenter3,CLIENT,component38,GET,200,endpoint124,max,121350.0
1711284000,datacenter3,CLIENT,component38,GET,200,endpoint124,count,7.0
1711284000,datacenter3,CLIENT,component38,GET,200,endpoint124,std,15048.904386635435
1711284000,datacenter3,CLIENT,component38,GET,200,endpoint124,skewness,1.0883535417375243
1711284000,datacenter3,CLIENT,component38,GET,200,endpoint124,kurtosis,2.3401419992236225
1711284000,datacenter3,CLIENT,component38,GET,200,endpoint116,avg,86268.28571428571
1711284000,datacenter3,CLIENT,component38,GET,200,endpoint116,median,89077.0
1711284000,datacenter3,CLIENT,component38,GET,200,endpoint116,min,53644.0
1711284000,datacenter3,CLIENT,component38,GET,200,endpoint116,max,101370.0
1711284000,datacenter3,CLIENT,component38,GET,200,endpoint116,count,7.0
1711284000,datacenter3,CLIENT,component38,GET,200,endpoint116,std,16088.0601245591
1711284000,datacenter3,CLIENT,component38,GET,200,endpoint116,skewness,-1.5613399716455159
1711284000,datacenter3,CLIENT,component38,GET,200,endpoint116,kurtosis,3.2086219109330103
1711284000,datacenter2,SERVER,component26,POST,200,endpoint196,avg,254462.22727272726
1711284000,datacenter2,SERVER,component26,POST,200,endpoint196,median,303747.0
1711284000,datacenter2,SERVER,component26,POST,200,endpoint196,min,36706.0
1711284000,datacenter2,SERVER,component26,POST,200,endpoint196,max,530294.0
1711284000,datacenter2,SERVER,component26,POST,200,endpoint196,count,22.0
1711284000,datacenter2,SERVER,component26,POST,200,endpoint196,std,147318.23695172617
1711284000,datacenter2,SERVER,component26,POST,200,endpoint196,skewness,-0.2313160874402936
1711284000,datacenter2,SERVER,component26,POST,200,endpoint196,kurtosis,-1.0418427466915696
1711284000,datacenter4,SERVER,component5,GET,304,endpoint42,avg,1411789.6666666667
1711284000,datacenter4,SERVER,component5,GET,304,endpoint42,median,1413832.0
1711284000,datacenter4,SERVER,component5,GET,304,endpoint42,min,1383662.0
1711284000,datacenter4,SERVER,component5,GET,304,endpoint42,max,1437875.0
1711284000,datacenter4,SERVER,component5,GET,304,endpoint42,count,3.0
1711284000,datacenter4,SERVER,component5,GET,304,endpoint42,std,27164.14339406515
1711284000,datacenter4,SERVER,component5,GET,304,endpoint42,skewness,-0.33641952539550224
1711284000,datacenter4,SERVER,component5,GET,304,endpoint42,kurtosis,-59.99999998541377
1711284000,datacenter2,SERVER,component26,POST,200,endpoint198,avg,287079.63636363635
1711284000,datacenter2,SERVER,component26,POST,200,endpoint198,median,257775.0
1711284000,datacenter2,SERVER,component26,POST,200,endpoint198,min,193065.0
1711284000,datacenter2,SERVER,component26,POST,200,endpoint198,max,700396.0
1711284000,datacenter2,SERVER,component26,POST,200,endpoint198,count,11.0
1711284000,datacenter2,SERVER,component26,POST,200,endpoint198,std,144108.74022089897
1711284000,datacenter2,SERVER,component26,POST,200,endpoint198,skewness,2.7660505859344666
1711284000,datacenter2,SERVER,component26,POST,200,endpoint198,kurtosis,8.351408911282293
1711284000,datacenter2,SERVER,component22,GET,302,endpoint299,avg,10832.0
1711284000,datacenter2,SERVER,component22,GET,302,endpoint299,median,10832.0
1711284000,datacenter2,SERVER,component22,GET,302,endpoint299,min,7003.0
1711284000,datacenter2,SERVER,component22,GET,302,endpoint299,max,14661.0
1711284000,datacenter2,SERVER,component22,GET,302,endpoint299,count,2.0
1711284000,datacenter2,SERVER,component22,GET,302,endpoint299,std,5415.023730326581
1711284000,datacenter2,SERVER,component22,GET,302,endpoint299,skewness,-166.9835965424731
1711284000,datacenter2,SERVER,component22,GET,302,endpoint299,kurtosis,-59.99999998541377
1711284000,datacenter3,CLIENT,component54,GET,200,endpoint539,avg,35549.333333333336
1711284000,datacenter3,CLIENT,component54,GET,200,endpoint539,median,29269.0
1711284000,datacenter3,CLIENT,component54,GET,200,endpoint539,min,26776.0
1711284000,datacenter3,CLIENT,component54,GET,200,endpoint539,max,50603.0
1711284000,datacenter3,CLIENT,component54,GET,200,endpoint539,count,3.0
1711284000,datacenter3,CLIENT,component54,GET,200,endpoint539,std,13096.313310750218
1711284000,datacenter3,CLIENT,component54,GET,200,endpoint539,skewness,1.66170897238882
1711284000,datacenter3,CLIENT,component54,GET,200,endpoint539,kurtosis,-59.99999998541377
1711284000,datacenter3,SERVER,component26,POST,200,endpoint198,avg,949502.3333333334
1711284000,datacenter3,SERVER,component26,POST,200,endpoint198,median,859290.0
1711284000,datacenter3,SERVER,component26,POST,200,endpoint198,min,775009.0
1711284000,datacenter3,SERVER,component26,POST,200,endpoint198,max,1192418.0
1711284000,datacenter3,SERVER,component26,POST,200,endpoint198,count,12.0
1711284000,datacenter3,SERVER,component26,POST,200,endpoint198,std,154263.3276153788
1711284000,datacenter3,SERVER,component26,POST,200,endpoint198,skewness,0.5047259040296496
1711284000,datacenter3,SERVER,component26,POST,200,endpoint198,kurtosis,-1.5965156507990539
1711284000,datacenter1,SERVER,component26,GET,200,endpoint194,avg,9220.0
1711284000,datacenter1,SERVER,component26,GET,200,endpoint194,median,9220.0
1711284000,datacenter1,SERVER,component26,GET,200,endpoint194,min,8155.0
1711284000,datacenter1,SERVER,component26,GET,200,endpoint194,max,10285.0
1711284000,datacenter1,SERVER,component26,GET,200,endpoint194,count,2.0
1711284000,datacenter1,SERVER,component26,GET,200,endpoint194,std,1506.1374439273463
1711284000,datacenter1,SERVER,component26,GET,200,endpoint194,skewness,-166.9835965424731
1711284000,datacenter1,SERVER,component26,GET,200,endpoint194,kurtosis,-59.99999998541377
1711284000,datacenter2,SERVER,component26,PUT,500,endpoint172,avg,3817054.5
1711284000,datacenter2,SERVER,component26,PUT,500,endpoint172,median,41948.0
1711284000,datacenter2,SERVER,component26,PUT,500,endpoint172,min,26750.0
1711284000,datacenter2,SERVER,component26,PUT,500,endpoint172,max,1.2119725E7
1711284000,datacenter2,SERVER,component26,PUT,500,endpoint172,count,8.0
1711284000,datacenter2,SERVER,component26,PUT,500,endpoint172,std,5297945.431920971
1711284000,datacenter2,SERVER,component26,PUT,500,endpoint172,skewness,0.7681894868409728
1711284000,datacenter2,SERVER,component26,PUT,500,endpoint172,kurtosis,-1.7025418965517813
1711284000,datacenter3,CLIENT,component30,GET,200,endpoint933,avg,1202884.5
1711284000,datacenter3,CLIENT,component30,GET,200,endpoint933,median,1202884.5
1711284000,datacenter3,CLIENT,component30,GET,200,endpoint933,min,1183786.0
1711284000,datacenter3,CLIENT,component30,GET,200,endpoint933,max,1221983.0
1711284000,datacenter3,CLIENT,component30,GET,200,endpoint933,count,2.0
1711284000,datacenter3,CLIENT,component30,GET,200,endpoint933,std,27009.357720982556
1711284000,datacenter3,CLIENT,component30,GET,200,endpoint933,skewness,-166.9835965424731
1711284000,datacenter3,CLIENT,component30,GET,200,endpoint933,kurtosis,-59.99999998541377
1711284000,datacenter4,CLIENT,component30,GET,200,endpoint933,avg,853592.0
1711284000,datacenter4,CLIENT,component30,GET,200,endpoint933,median,853592.0
1711284000,datacenter4,CLIENT,component30,GET,200,endpoint933,min,853592.0
1711284000,datacenter4,CLIENT,component30,GET,200,endpoint933,max,853592.0
1711284000,datacenter4,CLIENT,component30,GET,200,endpoint933,count,1.0
1711284000,datacenter4,CLIENT,component30,GET,200,endpoint933,std,-50.0
1711284000,datacenter4,CLIENT,component30,GET,200,endpoint933,skewness,-166.9835965424731
1711284000,datacenter4,CLIENT,component30,GET,200,endpoint933,kurtosis,-59.99999998541377
1711284000,datacenter2,CLIENT,component38,GET,200,endpoint163,avg,183162.11111111112
1711284000,datacenter2,CLIENT,component38,GET,200,endpoint163,median,123531.0
1711284000,datacenter2,CLIENT,component38,GET,200,endpoint163,min,97602.0
1711284000,datacenter2,CLIENT,component38,GET,200,endpoint163,max,403063.0
1711284000,datacenter2,CLIENT,component38,GET,200,endpoint163,count,9.0
1711284000,datacenter2,CLIENT,component38,GET,200,endpoint163,std,106040.77365386915
1711284000,datacenter2,CLIENT,component38,GET,200,endpoint163,skewness,1.3752718246591549
1711284000,datacenter2,CLIENT,component38,GET,200,endpoint163,kurtosis,0.9522453404793336
1711284000,datacenter3,CLIENT,component1,GET,200,endpoint330,avg,249868.15384615384
1711284000,datacenter3,CLIENT,component1,GET,200,endpoint330,median,222699.0
1711284000,datacenter3,CLIENT,component1,GET,200,endpoint330,min,203202.0
1711284000,datacenter3,CLIENT,component1,GET,200,endpoint330,max,395607.0
1711284000,datacenter3,CLIENT,component1,GET,200,endpoint330,count,13.0
1711284000,datacenter3,CLIENT,component1,GET,200,endpoint330,std,66331.27698258964
1711284000,datacenter3,CLIENT,component1,GET,200,endpoint330,skewness,1.9013247018790245
1711284000,datacenter3,CLIENT,component1,GET,200,endpoint330,kurtosis,2.301779458401186
1711284000,datacenter4,SERVER,component26,GET,200,endpoint194,avg,13441.333333333334
1711284000,datacenter4,SERVER,component26,GET,200,endpoint194,median,14061.0
1711284000,datacenter4,SERVER,component26,GET,200,endpoint194,min,11769.0
1711284000,datacenter4,SERVER,component26,GET,200,endpoint194,max,14494.0
1711284000,datacenter4,SERVER,component26,GET,200,endpoint194,count,3.0
1711284000,datacenter4,SERVER,component26,GET,200,endpoint194,std,1464.375748683832
1711284000,datacenter4,SERVER,component26,GET,200,endpoint194,skewness,-1.5632440420698959
1711284000,datacenter4,SERVER,component26,GET,200,endpoint194,kurtosis,-59.99999998541377
1711284000,datacenter2,SERVER,component26,PUT,204,endpoint172,avg,369975.8888888889
1711284000,datacenter2,SERVER,component26,PUT,204,endpoint172,median,371051.0
1711284000,datacenter2,SERVER,component26,PUT,204,endpoint172,min,351727.0
1711284000,datacenter2,SERVER,component26,PUT,204,endpoint172,max,385498.0
1711284000,datacenter2,SERVER,component26,PUT,204,endpoint172,count,9.0
1711284000,datacenter2,SERVER,component26,PUT,204,endpoint172,std,10541.216917942213
1711284000,datacenter2,SERVER,component26,PUT,204,endpoint172,skewness,-0.47113949315630066
1711284000,datacenter2,SERVER,component26,PUT,204,endpoint172,kurtosis,-0.20180660985042412
1711284000,datacenter1,SERVER,component17,GET,302,endpoint638,avg,559158.25
1711284000,datacenter1,SERVER,component17,GET,302,endpoint638,median,415113.0
1711284000,datacenter1,SERVER,component17,GET,302,endpoint638,min,339471.0
1711284000,datacenter1,SERVER,component17,GET,302,endpoint638,max,1066936.0
1711284000,datacenter1,SERVER,component17,GET,302,endpoint638,count,4.0
1711284000,datacenter1,SERVER,component17,GET,302,endpoint638,std,341248.43077575706
1711284000,datacenter1,SERVER,component17,GET,302,endpoint638,skewness,1.905570012516322
1711284000,datacenter1,SERVER,component17,GET,302,endpoint638,kurtosis,3.6796732920622333
1711284000,datacenter4,CLIENT,component41,GET,200,endpoint910,avg,664748.0625
1711284000,datacenter4,CLIENT,component41,GET,200,endpoint910,median,492428.0
1711284000,datacenter4,CLIENT,component41,GET,200,endpoint910,min,278018.0
1711284000,datacenter4,CLIENT,component41,GET,200,endpoint910,max,2819872.0
1711284000,datacenter4,CLIENT,component41,GET,200,endpoint910,count,16.0
1711284000,datacenter4,CLIENT,component41,GET,200,endpoint910,std,622186.8032212908
1711284000,datacenter4,CLIENT,component41,GET,200,endpoint910,skewness,3.143196673243626
1711284000,datacenter4,CLIENT,component41,GET,200,endpoint910,kurtosis,10.744792657185386
1711284000,datacenter3,SERVER,component26,POST,500,endpoint213,avg,1630668.0
1711284000,datacenter3,SERVER,component26,POST,500,endpoint213,median,1630668.0
1711284000,datacenter3,SERVER,component26,POST,500,endpoint213,min,27339.0
1711284000,datacenter3,SERVER,component26,POST,500,endpoint213,max,3233997.0
1711284000,datacenter3,SERVER,component26,POST,500,endpoint213,count,2.0
1711284000,datacenter3,SERVER,component26,POST,500,endpoint213,std,2267449.616746092
1711284000,datacenter3,SERVER,component26,POST,500,endpoint213,skewness,-166.9835965424731
1711284000,datacenter3,SERVER,component26,POST,500,endpoint213,kurtosis,-59.99999998541377
1711284000,datacenter4,SERVER,component54,GET,200,endpoint439,avg,1183623.25
1711284000,datacenter4,SERVER,component54,GET,200,endpoint439,median,928369.5
1711284000,datacenter4,SERVER,component54,GET,200,endpoint439,min,391494.0
1711284000,datacenter4,SERVER,component54,GET,200,endpoint439,max,2430269.0
1711284000,datacenter4,SERVER,component54,GET,200,endpoint439,count,8.0
1711284000,datacenter4,SERVER,component54,GET,200,endpoint439,std,698208.4092880148
1711284000,datacenter4,SERVER,component54,GET,200,endpoint439,skewness,1.1795413986740255
1711284000,datacenter4,SERVER,component54,GET,200,endpoint439,kurtosis,0.23073944131974933
1711284000,datacenter4,CLIENT,component54,GET,200,endpoint439,avg,1202841.25
1711284000,datacenter4,CLIENT,component54,GET,200,endpoint439,median,943752.0
1711284000,datacenter4,CLIENT,component54,GET,200,endpoint439,min,399679.0
1711284000,datacenter4,CLIENT,component54,GET,200,endpoint439,max,2449130.0
1711284000,datacenter4,CLIENT,component54,GET,200,endpoint439,count,8.0
1711284000,datacenter4,CLIENT,component54,GET,200,endpoint439,std,697511.843134632
1711284000,datacenter4,CLIENT,component54,GET,200,endpoint439,skewness,1.1645765409138422
1711284000,datacenter4,CLIENT,component54,GET,200,endpoint439,kurtosis,0.24748451707499683
1711284000,datacenter2,SERVER,component54,GET,200,endpoint576,avg,12316.333333333334
1711284000,datacenter2,SERVER,component54,GET,200,endpoint576,median,12352.0
1711284000,datacenter2,SERVER,component54,GET,200,endpoint576,min,11255.0
1711284000,datacenter2,SERVER,component54,GET,200,endpoint576,max,13342.0
1711284000,datacenter2,SERVER,component54,GET,200,endpoint576,count,3.0
1711284000,datacenter2,SERVER,component54,GET,200,endpoint576,std,1043.9570553108654
1711284000,datacenter2,SERVER,component54,GET,200,endpoint576,skewness,-0.15356250271966063
1711284000,datacenter2,SERVER,component54,GET,200,endpoint576,kurtosis,-59.99999998541377
1711284000,datacenter2,CLIENT,component54,GET,200,endpoint576,avg,68629.66666666667
1711284000,datacenter2,CLIENT,component54,GET,200,endpoint576,median,81076.0
1711284000,datacenter2,CLIENT,component54,GET,200,endpoint576,min,21356.0
1711284000,datacenter2,CLIENT,component54,GET,200,endpoint576,max,103457.0
1711284000,datacenter2,CLIENT,component54,GET,200,endpoint576,count,3.0
1711284000,datacenter2,CLIENT,component54,GET,200,endpoint576,std,42442.04236760212
1711284000,datacenter2,CLIENT,component54,GET,200,endpoint576,skewness,-1.2061591872984314
1711284000,datacenter2,CLIENT,component54,GET,200,endpoint576,kurtosis,-59.99999998541377
1711284000,datacenter2,CLIENT,component38,GET,200,endpoint124,avg,192508.33333333334
1711284000,datacenter2,CLIENT,component38,GET,200,endpoint124,median,123403.0
1711284000,datacenter2,CLIENT,component38,GET,200,endpoint124,min,99422.0
1711284000,datacenter2,CLIENT,component38,GET,200,endpoint124,max,346581.0
1711284000,datacenter2,CLIENT,component38,GET,200,endpoint124,count,6.0
1711284000,datacenter2,CLIENT,component38,GET,200,endpoint124,std,119405.26071771991
1711284000,datacenter2,CLIENT,component38,GET,200,endpoint124,skewness,0.9426673073345969
1711284000,datacenter2,CLIENT,component38,GET,200,endpoint124,kurtosis,-1.8718890329169144
1711284000,datacenter2,CLIENT,component38,GET,200,endpoint116,avg,108146.5
1711284000,datacenter2,CLIENT,component38,GET,200,endpoint116,median,106676.0
1711284000,datacenter2,CLIENT,component38,GET,200,endpoint116,min,87363.0
1711284000,datacenter2,CLIENT,component38,GET,200,endpoint116,max,134807.0
1711284000,datacenter2,CLIENT,component38,GET,200,endpoint116,count,6.0
1711284000,datacenter2,CLIENT,component38,GET,200,endpoint116,std,20591.49206589945
1711284000,datacenter2,CLIENT,component38,GET,200,endpoint116,skewness,0.19554711802894334
1711284000,datacenter2,CLIENT,component38,GET,200,endpoint116,kurtosis,-2.5041323368054824
1711284000,datacenter1,SERVER,component26,GET,200,endpoint219,avg,126542.0
1711284000,datacenter1,SERVER,component26,GET,200,endpoint219,median,119788.0
1711284000,datacenter1,SERVER,component26,GET,200,endpoint219,min,95066.0
1711284000,datacenter1,SERVER,component26,GET,200,endpoint219,max,176776.0
1711284000,datacenter1,SERVER,component26,GET,200,endpoint219,count,7.0
1711284000,datacenter1,SERVER,component26,GET,200,endpoint219,std,27479.247521235608
1711284000,datacenter1,SERVER,component26,GET,200,endpoint219,skewness,1.0231487309313514
1711284000,datacenter1,SERVER,component26,GET,200,endpoint219,kurtosis,0.9363171946036104
1711284000,datacenter1,SERVER,component32,GET,200,endpoint594,avg,160218.7
1711284000,datacenter1,SERVER,component32,GET,200,endpoint594,median,165216.5
1711284000,datacenter1,SERVER,component32,GET,200,endpoint594,min,11822.0
1711284000,datacenter1,SERVER,component32,GET,200,endpoint594,max,428019.0
1711284000,datacenter1,SERVER,component32,GET,200,endpoint594,count,10.0
1711284000,datacenter1,SERVER,component32,GET,200,endpoint594,std,127092.54935068206
1711284000,datacenter1,SERVER,component32,GET,200,endpoint594,skewness,0.6911009921765672
1711284000,datacenter1,SERVER,component32,GET,200,endpoint594,kurtosis,1.1503862757109102
1711284000,datacenter1,CLIENT,component1,GET,404,endpoint330,avg,14654.57142857143
1711284000,datacenter1,CLIENT,component1,GET,404,endpoint330,median,14588.0
1711284000,datacenter1,CLIENT,component1,GET,404,endpoint330,min,9361.0
1711284000,datacenter1,CLIENT,component1,GET,404,endpoint330,max,20944.0
1711284000,datacenter1,CLIENT,component1,GET,404,endpoint330,count,7.0
1711284000,datacenter1,CLIENT,component1,GET,404,endpoint330,std,3995.3515847437366
1711284000,datacenter1,CLIENT,component1,GET,404,endpoint330,skewness,0.15065245337390012
1711284000,datacenter1,CLIENT,component1,GET,404,endpoint330,kurtosis,-0.2998121365410199
1711284000,datacenter1,CLIENT,component36,GET,200,endpoint600,avg,32147.785714285714
1711284000,datacenter1,CLIENT,component36,GET,200,endpoint600,median,30658.0
1711284000,datacenter1,CLIENT,component36,GET,200,endpoint600,min,14733.0
1711284000,datacenter1,CLIENT,component36,GET,200,endpoint600,max,62401.0
1711284000,datacenter1,CLIENT,component36,GET,200,endpoint600,count,14.0
1711284000,datacenter1,CLIENT,component36,GET,200,endpoint600,std,14624.705788906933
1711284000,datacenter1,CLIENT,component36,GET,200,endpoint600,skewness,1.0026755306390716
1711284000,datacenter1,CLIENT,component36,GET,200,endpoint600,kurtosis,0.5856969285609136
1711284000,datacenter3,CLIENT,component9,GET,200,endpoint52,avg,12941.0
1711284000,datacenter3,CLIENT,component9,GET,200,endpoint52,median,12941.0
1711284000,datacenter3,CLIENT,component9,GET,200,endpoint52,min,12941.0
1711284000,datacenter3,CLIENT,component9,GET,200,endpoint52,max,12941.0
1711284000,datacenter3,CLIENT,component9,GET,200,endpoint52,count,1.0
1711284000,datacenter3,CLIENT,component9,GET,200,endpoint52,std,-50.0
1711284000,datacenter3,CLIENT,component9,GET,200,endpoint52,skewness,-166.9835965424731
1711284000,datacenter3,CLIENT,component9,GET,200,endpoint52,kurtosis,-59.99999998541377
1711284000,datacenter3,SERVER,component26,PUT,500,endpoint172,avg,25159.6
1711284000,datacenter3,SERVER,component26,PUT,500,endpoint172,median,25541.0
1711284000,datacenter3,SERVER,component26,PUT,500,endpoint172,min,21704.0
1711284000,datacenter3,SERVER,component26,PUT,500,endpoint172,max,27011.0
1711284000,datacenter3,SERVER,component26,PUT,500,endpoint172,count,5.0
1711284000,datacenter3,SERVER,component26,PUT,500,endpoint172,std,2083.450695360944
1711284000,datacenter3,SERVER,component26,PUT,500,endpoint172,skewness,-1.4920779690208876
1711284000,datacenter3,SERVER,component26,PUT,500,endpoint172,kurtosis,2.462993315081947
1711284000,datacenter5,SERVER,component26,GET,200,endpoint194,avg,6459.666666666667
1711284000,datacenter5,SERVER,component26,GET,200,endpoint194,median,4578.0
1711284000,datacenter5,SERVER,component26,GET,200,endpoint194,min,3870.0
1711284000,datacenter5,SERVER,component26,GET,200,endpoint194,max,10931.0
1711284000,datacenter5,SERVER,component26,GET,200,endpoint194,count,3.0
1711284000,datacenter5,SERVER,component26,GET,200,endpoint194,std,3888.435718040525
1711284000,datacenter5,SERVER,component26,GET,200,endpoint194,skewness,1.6676747299084336
1711284000,datacenter5,SERVER,component26,GET,200,endpoint194,kurtosis,-59.99999998541377
1711284000,datacenter2,CLIENT,component54,GET,200,endpoint539,avg,22058.5
1711284000,datacenter2,CLIENT,component54,GET,200,endpoint539,median,22058.5
1711284000,datacenter2,CLIENT,component54,GET,200,endpoint539,min,19936.0
1711284000,datacenter2,CLIENT,component54,GET,200,endpoint539,max,24181.0
1711284000,datacenter2,CLIENT,component54,GET,200,endpoint539,count,2.0
1711284000,datacenter2,CLIENT,component54,GET,200,endpoint539,std,3001.668286136894
1711284000,datacenter2,CLIENT,component54,GET,200,endpoint539,skewness,-166.9835965424731
1711284000,datacenter2,CLIENT,component54,GET,200,endpoint539,kurtosis,-59.99999998541377
1711284000,datacenter1,CLIENT,component15,GET,200,endpoint648,avg,152997.66666666666
1711284000,datacenter1,CLIENT,component15,GET,200,endpoint648,median,151355.0
1711284000,datacenter1,CLIENT,component15,GET,200,endpoint648,min,149278.0
1711284000,datacenter1,CLIENT,component15,GET,200,endpoint648,max,158360.0
1711284000,datacenter1,CLIENT,component15,GET,200,endpoint648,count,3.0
1711284000,datacenter1,CLIENT,component15,GET,200,endpoint648,std,4758.618111735101
1711284000,datacenter1,CLIENT,component15,GET,200,endpoint648,skewness,1.3682870872906818
1711284000,datacenter1,CLIENT,component15,GET,200,endpoint648,kurtosis,-59.99999998541377
1711284000,datacenter4,SERVER,component22,GET,200,endpoint285,avg,6966.933333333333
1711284000,datacenter4,SERVER,component22,GET,200,endpoint285,median,5956.0
1711284000,datacenter4,SERVER,component22,GET,200,endpoint285,min,4621.0
1711284000,datacenter4,SERVER,component22,GET,200,endpoint285,max,13007.0
1711284000,datacenter4,SERVER,component22,GET,200,endpoint285,count,15.0
1711284000,datacenter4,SERVER,component22,GET,200,endpoint285,std,2360.797911925623
